ID,HoKhauID,QuanHe,HoTen,NgaySinh,GioiTinh,NoiSinh,NguyenQuan,DanToc,TonGiao,NgheNghiep,CMND
1629,328,Chủ hộ,Crystal Norman,1990-05-06,1,Belgium,New Beckyfort,Kinh,0,Giáo viên,135678539
1630,329,Chủ hộ,Kevin Clayton,2013-09-16,1,Cape Verde,Garyview,Kinh,0,Giáo viên,135678540
1631,330,Chủ hộ,Ryan Terry,1989-04-17,0,Bulgaria,Port Robertchester,Kinh,0,Làm ruộng,135678541
1632,331,Chủ hộ,Robert Hernandez,1988-07-17,0,Pitcairn Islands,Andrewberg,Kinh,0,Kỹ sư,135678542
1633,332,Chủ hộ,Mary Long,2002-09-10,0,South Georgia and the South Sandwich Islands,Franklinland,Kinh,0,Làm ruộng,135678543
1634,333,Chủ hộ,Adam Johnson,2010-12-23,1,Guinea,New Mitchell,Kinh,0,Giáo viên,135678544
1635,334,Chủ hộ,Maurice Myers,1976-02-09,0,Lesotho,East Andrew,Kinh,0,Làm ruộng,135678545
1636,335,Chủ hộ,Linda Hughes,1983-12-09,1,United States Virgin Islands,Port Teresa,Kinh,0,Bác sĩ,135678546
1637,336,Chủ hộ,James Vasquez,1977-02-08,1,New Zealand,East Danaview,Kinh,0,Làm ruộng,135678547
1638,337,Chủ hộ,Adam Cruz,2001-08-27,1,Guernsey,Stephaniebury,Kinh,0,Làm ruộng,135678548
1639,338,Chủ hộ,Amy Cobb,2014-12-27,0,Sudan,Sabrinabury,Kinh,0,Làm ruộng,135678549
1640,339,Chủ hộ,Michael Williams,1989-11-07,0,Malta,North Jennifer,Kinh,0,Làm ruộng,135678550
1641,340,Chủ hộ,Kelly Higgins,1998-06-10,0,Micronesia,Cookberg,Kinh,0,Làm ruộng,135678551
1642,341,Chủ hộ,Joshua Valentine,2002-01-11,1,Sao Tome and Principe,Jacksonland,Kinh,0,Làm ruộng,135678552
1643,342,Chủ hộ,Christy Williams,2006-03-21,1,Georgia,Montesborough,Thái,0,Giáo viên,135678553
1644,343,Chủ hộ,Dominic Maxwell,1997-12-19,1,Finland,Juarezside,Kinh,0,Làm ruộng,135678554
1645,344,Chủ hộ,Laura Taylor,1994-01-31,1,Liechtenstein,West Lisa,Kinh,0,Làm ruộng,135678555
1646,345,Chủ hộ,Elizabeth Herrera,1980-07-17,0,Ecuador,Gregoryfort,Kinh,0,Làm ruộng,135678556
1647,346,Chủ hộ,David Jackson,1996-02-29,0,Malta,South Ravenberg,Kinh,0,Làm ruộng,135678557
1648,347,Chủ hộ,Eric Diaz,2003-09-06,0,Somalia,Bennettburgh,Kinh,0,Giáo viên,135678558
1649,348,Chủ hộ,Brianna Wright,1975-11-10,1,Svalbard & Jan Mayen Islands,Scottland,Kinh,0,Nhân viên kinh doanh,135678559
1650,349,Chủ hộ,Shawn Johnson,1978-02-19,1,Sudan,West Christine,Tày,1,Làm ruộng,135678560
1651,350,Chủ hộ,James Morris,2013-05-23,0,Jersey,Kevintown,Kinh,0,Làm ruộng,135678561
1652,351,Chủ hộ,Adrian Caldwell,2007-02-21,1,Guadeloupe,East Valeriestad,Kinh,0,Làm ruộng,135678562
1653,352,Chủ hộ,Eric Ball,1979-09-26,0,Madagascar,Davidshire,Kinh,0,Nhân viên kinh doanh,135678563
1654,353,Chủ hộ,Michael Martinez,1978-01-04,1,Holy See (Vatican City State),Davidport,Kinh,0,Làm ruộng,135678564
1655,354,Chủ hộ,Jason Garrett,1994-04-04,1,Belarus,Zacharybury,Kinh,0,Làm ruộng,135678565
1656,355,Chủ hộ,Elizabeth Pope,2012-08-25,1,Armenia,West Paulburgh,Kinh,0,Làm ruộng,135678566
1657,356,Chủ hộ,Carol Lambert,2002-11-27,0,Bhutan,North Ronaldburgh,Kinh,0,Làm ruộng,135678567
1658,357,Chủ hộ,Teresa Jackson,1991-02-04,1,Wallis and Futuna,Gonzalezfort,Kinh,0,Làm ruộng,135678568
1659,358,Chủ hộ,Joseph Robinson,1989-06-17,1,Slovenia,Markland,Kinh,0,Làm ruộng,135678569
1660,359,Chủ hộ,Carla Keller,1998-10-04,1,Spain,Thomasfurt,Kinh,0,Làm ruộng,135678570
1661,360,Chủ hộ,Sheila Chandler,2011-08-30,0,Cameroon,Port Melindaberg,Kinh,0,Làm ruộng,135678571
1662,361,Chủ hộ,Erica Martinez,1977-12-06,0,Luxembourg,North Tommymouth,Tày,0,Làm ruộng,135678572
1663,362,Chủ hộ,Travis Moses,1993-02-08,1,United States Minor Outlying Islands,Jacksonville,Kinh,0,Làm ruộng,135678573
1664,363,Chủ hộ,Melinda Adams,2005-07-13,1,Maldives,Johnsonhaven,Kinh,0,Giáo viên,135678574
1665,364,Chủ hộ,Jennifer Hampton,1979-03-25,0,Belarus,Port William,Kinh,0,Làm ruộng,135678575
1666,365,Chủ hộ,Teresa Little,1996-11-28,0,Albania,Port Janice,Kinh,0,Làm ruộng,135678576
1667,366,Chủ hộ,Brenda Lewis,2006-06-06,1,Nigeria,North Alexa,Kinh,0,Giáo viên,135678577
1668,367,Chủ hộ,David Malone,1987-07-07,0,Guinea-Bissau,Dayville,Kinh,0,Làm ruộng,135678578
1669,368,Chủ hộ,Lauren Sherman,1983-02-15,0,Portugal,Tyronestad,Kinh,0,Làm ruộng,135678579
1670,369,Chủ hộ,Alex Vazquez,2003-01-09,1,Seychelles,North Kelsey,Kinh,0,Làm ruộng,135678580
1671,370,Chủ hộ,Ryan Castillo,1994-08-16,0,Lao People's Democratic Republic,South Samantha,Kinh,0,Làm ruộng,135678581
1672,371,Chủ hộ,Lauren Sandoval,2007-06-27,1,Saint Vincent and the Grenadines,Margaretport,Kinh,0,Làm ruộng,135678582
1673,372,Chủ hộ,Scott Mason,2012-03-26,1,Kuwait,Janetchester,Kinh,0,Làm ruộng,135678583
1674,373,Chủ hộ,Margaret Wilson,2000-09-05,1,Mauritius,North Sara,Kinh,0,Làm ruộng,135678584
1675,374,Chủ hộ,Nicholas Smith,2002-06-14,0,Korea,North Nicholeton,Kinh,0,Giáo viên,135678585
1676,375,Chủ hộ,Aaron Berry,1996-08-25,1,Korea,New Christina,Kinh,0,Làm ruộng,135678586
1677,376,Chủ hộ,Leslie Morton,2005-06-11,1,Cape Verde,North Jeremyfurt,Kinh,1,Nhân viên kinh doanh,135678587
1678,377,Chủ hộ,Allen Mitchell,2013-11-17,0,Greenland,Smithton,Kinh,0,Làm ruộng,135678588
1679,378,Chủ hộ,Lisa Smith,2009-12-18,0,France,East Whitney,Kinh,0,Làm ruộng,135678589
1680,379,Chủ hộ,Kevin Maldonado,1999-02-23,1,Brunei Darussalam,Reneestad,Kinh,0,Làm ruộng,135678590
1681,380,Chủ hộ,Samantha Curry,1987-01-04,1,Bulgaria,Port Andrewburgh,Kinh,0,Giáo viên,135678591
1682,381,Chủ hộ,George Hopkins,2009-08-10,0,South Africa,New Samuel,Ê-đê,0,Làm ruộng,135678592
1683,382,Chủ hộ,Antonio Spencer,1983-03-28,1,Australia,South Jill,Kinh,0,Làm ruộng,135678593
1684,383,Chủ hộ,Connie Stout,1978-10-09,1,Georgia,South Victoria,Kinh,0,Bác sĩ,135678594
1685,384,Chủ hộ,Robert Winters,1996-03-17,1,Mozambique,West Shelbystad,Kinh,0,Làm ruộng,135678595
1686,385,Chủ hộ,Aaron Lee,1987-10-04,1,Germany,Lake Steve,Kinh,0,Làm ruộng,135678596
1687,386,Chủ hộ,Michael Rose,1976-01-20,1,Oman,Clayland,Kinh,0,Làm ruộng,135678597
1688,387,Chủ hộ,Tracy Sherman,1998-06-14,1,British Virgin Islands,Davidberg,Kinh,0,Làm ruộng,135678598
1689,388,Chủ hộ,Bryan Robinson,1976-03-03,1,Cocos (Keeling) Islands,North Sarah,Kinh,0,Làm ruộng,135678599
1690,389,Chủ hộ,Ann Lee,2010-06-27,1,Vietnam,Davidstad,Kinh,0,Giáo viên,135678600
1691,390,Chủ hộ,Louis Hayes,1979-11-26,0,Mozambique,Lake William,Kinh,1,Làm ruộng,135678601
1692,391,Chủ hộ,Valerie Martinez,1977-06-20,0,Marshall Islands,Aguilarberg,Kinh,0,Làm ruộng,135678602
1693,392,Chủ hộ,Rebecca Green,2012-01-07,1,Suriname,Kaitlynland,Ê-đê,0,Làm ruộng,135678603
1694,393,Chủ hộ,Jason Lee,1985-08-21,1,Mauritius,Smithshire,Kinh,0,Làm ruộng,135678604
1695,394,Chủ hộ,Walter Cantu,1986-08-31,0,Bulgaria,Rubioside,Kinh,1,Làm ruộng,135678605
1696,395,Chủ hộ,Eric Montoya,1992-12-25,1,Cuba,Chandlermouth,Kinh,0,Làm ruộng,135678606
1697,396,Chủ hộ,Christopher Ramos,2006-11-20,0,French Southern Territories,Matthewmouth,Kinh,0,Làm ruộng,135678607
1698,397,Chủ hộ,Thomas Lopez,1993-04-06,1,Ukraine,Johnfort,Kinh,0,Làm ruộng,135678608
1699,398,Chủ hộ,Anthony Deleon,1980-04-06,1,New Caledonia,West Sheliafort,Kinh,0,Làm ruộng,135678609
1700,399,Chủ hộ,Mary Payne,2010-06-27,0,Qatar,South Daisy,Kinh,0,Làm ruộng,135678610
